886,13.9659
894,14.0319
898,14.1097
906,14.2168
910,14.2586
916,14.0264
920,14.0997
927,14.0787
934,13.9289
938,13.9957
946,13.8078
950,14.0235
956,13.8872
960,14.0325
966,14.046
974,13.8854
978,14.1402
982,13.9779
990,14.0866
994,14.0226
1000,13.9206
1006,14.2345
1010,14.0528
1016,14.0141
1026,14.0696
1030,14.1743
1038,13.9961
1047,14.1793
1054,14.0888
1058,14.1302
1062,14.0541
1066,14.1342
1072,13.9668
1078,14.1994
1086,14.5599
1094,15.2121
1098,17.2052
1102,22.5615
1108,34.0857
1112,60.1534
1118,90.4137
1124,95.6417
1130,128.351
1138,133.72
1142,131.337
1146,130.876
1154,130.837
1158,130.664
1162,134.185
1170,134.832
1176,135.475
1182,134.652
1186,135.702
1192,135.85
1198,136.25
1202,135.801
1208,135.751
1214,134.891
1218,135.655
1226,135.939
1230,135.759
1234,135.584
1239,135.672
1244,135.55
1254,135.838
1260,135.784
1266,135.343
1272,136.639
1280,136.401
1286,136.022
1294,136.36
1302,136.69
1310,137.086
1318,137.489
1324,137.455
1330,136.422
2,136.23
1430,144.133
1,137.503
9,141.684
15,141.928
18,135.524
27,138.284
31,137.352
34,139.991
42,142.411
49,146.522
54,152.728
58,144.945
65,142.043
71,150.446
75,151.677
79,154.773
86,155.452
90,156.932
96,155.472
106,155.761
110,150.919
114,131.93
120,137.838
130,145.972
132,126.381
142,138.765
150,139.096
156,138.566
162,146.345
167,138.138
170,126.376
178,129.803
182,130.118
188,127.709
194,132.848
202,141.936
206,137.515
212,144.237
218,143.374
223,153.618
228,143.023
240,143.675
247,140.932
251,137.691
260,129.401
262,129.106
266,123.111
272,107.063
280,110.464
291,115.881
296,112.561
299,125.804
306,127.637
313,125.753
317,128.874
323,136.015
328,133.899
332,139.038
342,138.154
346,135.192
350,140.792
354,137.44
362,141.091
367,143.354
374,141.331
378,128.467
384,125.109
390,124.512
402,123.383
405,123.613
406,122.602
414,123.631
418,124.569
426,126.803
430,128.38
434,128.019
440,129.117
451,135.819
454,94.0227
461,91.5088
466,63.1052
474,30.3804
480,20.7285
490,14.9724
496,14.3203
502,13.8931
510,13.8489
514,13.7089
522,13.7519
526,13.8267
532,13.6687
536,13.6817
542,13.7158
550,13.6887
554,13.6256
558,13.6732
570,13.6271
574,13.6096
578,13.9563
582,13.7066
590,13.7451
594,13.5233
602,13.7055
606,13.7298
610,13.7344
616,13.6131
626,13.6953
638,13.6754
646,13.6809
650,13.7595
658,13.73
662,13.7202
668,13.6929
678,13.6714
680,13.6572
686,13.6532
690,13.6781
698,13.5815
704,13.6159
710,13.4847
714,13.7503
722,13.7208
730,13.7968
738,13.9027
742,13.6429
746,13.7337
754,13.6824
758,13.8235
762,13.7615
768,13.8012
776,13.8479
782,13.6033
784,13.6828
794,13.8128
798,13.6164
802,13.7935
810,13.6975
814,13.9133
820,13.772
824,13.7718
834,13.4123
838,13.8548
842,13.6473
851,13.6295
856,13.6869
862,13.7085
866,13.7986
870,13.7023
876,13.8348
882,13.8218
890,13.7467
894,13.7936
902,13.6771
906,13.6779
912,13.6693
918,13.6731
922,13.6494
930,13.6985
934,13.6424
942,13.672
948,13.7717
954,13.7885
958,13.7526
962,13.5798
970,13.8186
974,13.6952
982,13.6159
986,13.6348
994,13.5443
996,13.7206
1002,13.9318
1010,13.7429
1016,13.7302
1022,13.6267
1026,13.6597
1032,13.8089
1038,13.6354
1042,13.6671
1048,13.868
1058,13.8991
1062,13.7907
1066,13.9778
1070,13.9077
1078,14.2419
1082,14.5134
1088,15.8783
1093,18.0603
1098,23.0748
1106,33.4766
1111,60.1008
1118,87.1419
1124,93.2646
1129,138.146
1134,137.297
1142,138.137
1146,136.622
1150,135.178
1156,134.392
1162,133.132
1166,131.57
1172,130.548
1179,130.985
1187,131.784
1192,132.762
1197,133.38
1203,134.129
1208,134.508
1215,134.647
1219,135.632
1226,136.416
1234,137.034
1240,136.625
1242,135.083
1250,135.781
1254,135.297
1258,136.839
1266,137.051
1271,137.245
1276,137.649
1283,137.123
1290,137.326
1294,137.195
1302,138.191
1306,138.281
1311,138.415
1317,138.334
1323,138.016
1331,138.949
1334,139.055
1339,139.066
1346,138.342
1351,138.446
1358,138.844
1362,139.674
1368,139.055
1378,138.748
1399,138.817
1400,139.992
1402,138.075
1411,142.504
1418,134.899
1426,138.417
1431,136.134
1439,138.176
2,138.73
6,138.048
12,138.495
22,138.252
27,136.377
30,136.477
39,136.037
42,136.383
46,134.704
54,134.252
58,134.845
67,133.889
70,132.733
79,136.397
84,136.052
91,136.208
95,133.666
102,130.784
111,132.563
118,134.458
124,130.956
130,125.55
134,131.512
138,133.969
146,132.211
150,131.258
156,146.867
167,145.822
176,138.007
181,136.38
189,133.122
194,133.567
199,133.666
202,124.661
207,130.853
214,136.752
219,135.642
223,134.252
231,138.119
234,138.474
241,134.873
250,130.35
258,132.938
263,129.127
270,132.356
275,129.122
279,131.33
287,129.163
291,129.109
300,129.637
303,135.743
311,134.136
314,134.374
318,132.796
324,133.111
335,132.042
339,130.44
342,128.867
349,129.345
354,132.987
358,132.364
364,134.852
370,129.586
374,127.96
380,124.391
390,118.3
394,117.633
397,118.743
402,115.133
410,111.821
415,117.152
422,115.774
426,112.97
430,112.22
438,113.087
447,116.179
452,81.9226
458,86.9854
462,57.3735
470,31.9654
474,19.8544
482,15.6957
488,14.3186
494,14.002
498,13.924
506,13.6297
510,13.8285
518,13.9253
524,13.6206
528,13.695
534,13.6835
542,13.641
546,13.8403
550,13.6214
556,13.64
562,13.5825
568,13.7096
574,13.7342
583,13.68
588,13.6736
591,13.7029
596,13.4929
606,13.5745
608,13.6113
613,13.61
618,13.6908
626,13.6089
634,13.5593
638,13.5421
642,13.5716
650,13.7746
654,13.7058
658,13.7273
666,13.6776
675,13.6219
676,13.6056
682,13.6982
690,13.5176
694,13.5623
700,13.6962
706,13.4675
710,13.6364
714,13.6811
722,13.5401
726,13.5478
732,13.6562
742,13.5894
750,13.525
758,13.7516
762,13.6424
766,13.569
772,13.744
778,13.6709
782,13.7749
790,13.7303
795,13.5748
803,13.6652
806,13.5804
814,13.5012
818,13.4677
822,13.7685
830,13.7272
834,13.6739
838,13.7481
846,13.6423
851,13.79
856,13.535
862,13.5281
866,13.645
872,13.7944
882,13.5922
886,13.538
890,13.7771
898,13.663
902,13.8457
906,13.6775
912,13.6934
918,13.5603
922,13.7093
935,13.652
943,13.8048
946,13.6608
951,13.6597
965,13.6169
969,13.7448
975,13.6651
979,13.7114
987,13.7969
989,13.6496
995,13.5019
1000,13.6573
1010,13.6112
1018,13.7186
1026,13.6468
1028,13.964
1034,13.8517
1042,13.8498
1048,13.7343
1054,13.7538
1058,13.6305
1066,13.6692
1070,13.6545
1078,13.7859
1082,14.0238
1090,14.5905
1094,15.4023
1102,17.1543
1107,23.9317
1110,41.9297
1118,70.7883
1122,87.5612
1128,95.3831
1138,137.825
1142,137.084
1146,134.498
1154,133.977
1157,128.702
1166,117.401
1170,110.548
1174,116.864
1182,122.201
1186,124.929
1194,128.648
1198,127.359
1202,133.315
1210,133.337
1216,124.735
1220,128.383
1226,134.885
1231,134.885
1236,129.135
1246,126.648
1250,133.217
1254,145.571
1262,141.26
1266,139.621
1270,137.382
1278,136.59
1282,131.013
1286,133.075
1292,136.649
1298,139.513
1306,138.047
1315,133.736
1318,137.169
1323,140.058
1327,138.16
1334,139.515
1338,139.135
1346,136.148
1350,140.428
1354,137.323
1362,136.144
1367,135.302
1374,142.823
1379,139.189
1386,141.757
1392,138.801
1398,133.699
1402,133.654
1408,139.048
1418,144.7
1422,149.151
1426,150.816
1434,153.113
1438,148.955
4,149.419
10,143.865
16,149.175
24,150.147
30,145.842
34,156.193
38,149.358
47,147.213
50,151.226
54,142.493
62,138.999
66,142.966
74,141.453
78,145.367
84,151.198
88,154.206
94,154.646
102,154.066
108,158.111
114,149.18
118,153.708
122,144.792
130,140.155
134,132.096
142,136.373
146,142.847
150,147.459
156,140.868
166,139.206
170,137.138
174,137.914
182,140.216
188,148.084
190,148.651
198,147.659
202,148.106
206,148.561
214,145.76
218,147.792
223,146.251
231,136.388
235,133.77
242,140.553
248,136.475
254,139.759
258,138.891
262,138.696
270,137.29
274,137.671
280,136.329
288,137.498
295,135.421
302,135.436
307,134.899
312,136.586
318,134.258
327,131.884
329,129.976
338,133.66
344,143.128
351,138.057
354,137.892
362,135.552
369,132.631
374,127.668
377,124.828
387,121.812
391,118.55
395,117.604
399,117.63
407,121.461
410,122.395
422,128.339
431,130.733
435,129.185
439,129.702
449,102.599
455,95.2099
459,64.5709
466,35.9692
475,22.7332
483,17.9167
487,15.7589
491,14.5554
497,14.0005
506,13.854
512,13.639
518,13.7403
523,13.6734
526,13.568
537,13.6086
543,13.5235
547,13.7487
555,13.6561
559,13.6389
563,13.7074
572,13.7367
576,13.7247
583,13.6268
593,13.6056
602,13.6526
605,13.6147
609,13.5307
619,13.6442
623,13.5813
627,13.7687
633,13.5799
639,13.695
649,13.7274
655,13.6517
664,13.7243
667,13.6226
676,13.7233
683,13.6769
687,13.5498
691,13.5547
699,13.6357
703,13.5481
711,13.7323
714,13.5167
723,13.4949
727,13.5316
732,13.5134
738,13.6251
742,13.5255
751,13.5763
755,13.6239
763,13.6114
767,13.6503
771,13.5844
777,13.6319
787,13.6258
791,13.6051
795,13.6582
801,13.7595
811,13.5527
819,13.5587
825,13.4717
831,13.7159
834,13.6454
841,13.595
847,13.6128
851,13.5746
859,13.665
862,13.4463
867,13.6593
875,13.4523
882,13.6236
887,13.4917
892,13.6484
896,13.4506
900,13.6994
910,13.4945
931,13.4715
932,13.6014
934,13.6273
940,13.595
944,13.5799
954,13.5115
959,13.5975
962,13.5499
971,13.6753
974,13.6104
978,13.5172
984,13.6853
990,13.5161
998,13.6554
1002,13.5377
1006,13.5969
1015,13.5252
1022,13.5033
1026,13.6188
1031,13.6275
1034,13.6094
1042,13.5595
1046,13.8785
1050,13.649
1058,13.6312
1062,13.6356
1068,13.6607
1074,13.7828
1082,13.8319
1086,13.7865
1095,14.2313
1098,14.6452
1102,15.7106
1108,17.8099
1115,22.4422
1122,37.0531
1131,94.8155
1139,101.29
1146,141.063
1151,137.729
1155,137.972
1158,136.167
1167,133.897
1171,132.363
1176,133.054
1181,135.184
1186,138.985
1194,142.413
1202,142.108
1206,142.446
1210,140.18
1216,137.146
1222,135.67
1226,138.724
1230,138.164
1238,139.241
1242,139.975
1247,141.378
1252,143.78
1258,136.008
1266,139.683
1268,139.892
1274,138.71
1282,131.476
1286,135.52
1290,133.223
1298,135.865
1302,134.259
1310,125.527
1312,134.509
1320,136.888
1327,140.305
1331,129.643
1338,137.298
1343,142.522
1346,143.709
1355,144.73
1358,141.783
1363,140.108
1368,136.019
1375,143.04
1379,142.991
1384,137.071
1390,142.58
1397,144.689
1402,140.058
1410,137.595
1412,135.058
1418,142.281
1426,152.053
1434,156.159
1438,142.597
2,144.943
6,150.855
14,149.942
18,154.357
24,149.387
28,149.265
34,146.728
39,141.459
47,144.698
51,140.284
57,147.716
62,147.985
67,146.781
72,147.384
80,137.206
84,146.672
91,153.402
97,151.517
103,156.268
111,151.44
114,151.676
120,148.301
124,150.982
130,149.55
137,151.655
142,145.841
146,153.364
152,149.589
158,135.248
166,115.358
168,127.951
174,114.64
182,108.705
189,117.949
195,132.818
199,129.774
205,120.571
210,121.911
214,135.583
220,140.536
226,146.558
234,142.322
237,126.041
244,128.641
251,134.547
254,139.079
263,137.611
266,139.191
274,134.035
278,125.008
288,130.386
290,126.558
296,129.261
307,124.646
312,130.401
323,124.464
328,127.616
334,116.813
338,122.351
347,119.932
350,122.865
358,118.385
361,120.774
366,123.382
374,125.676
382,125.783
387,134.365
391,134.191
398,132.362
403,130.001
406,131.62
414,132.79
418,134.043
422,133.882
428,131.045
434,131.59
442,131.271
451,134.49
454,94.6777
462,87.406
466,45.264
471,25.9715
476,18.9262
484,15.7364
490,14.6973
496,14.0337
502,13.8478
506,13.6093
510,13.7845
516,13.5954
522,13.5521
530,13.4964
534,13.5076
542,13.6154
546,13.6112
552,13.5265
558,13.5893
566,13.5279
571,13.5824
578,13.5037
582,13.5812
588,13.5496
594,13.5483
599,13.714
606,13.5035
610,13.7548
616,13.5669
622,13.5792
626,13.7153
635,13.6527
642,13.5952
646,13.7165
650,13.5594
658,13.748
661,13.5735
666,13.6483
674,13.7381
678,13.5931
685,13.6896
695,13.574
700,13.5194
702,13.5759
709,13.7046
713,13.4887
719,13.4743
727,13.6101
730,13.603
738,13.564
740,13.6137
746,13.5517
754,13.5447
758,13.5732
766,13.547
770,13.675
776,13.6428
782,13.7921
786,13.4798
794,13.695
798,13.6683
803,13.5923
811,13.7099
815,13.4868
822,13.5324
826,13.6264
832,13.5218
838,13.5711
844,13.6391
850,13.5566
858,13.5658
862,13.6374
868,13.462
872,13.5697
879,13.5473
885,13.5927
891,13.4825
899,13.6756
903,13.5314
907,13.6224
915,13.6785
918,13.7447
927,13.5792
930,13.6028
936,13.541
942,13.6068
950,13.6151
952,13.5553
962,13.5405
966,13.5914
974,13.579
982,13.8053
988,13.6757
995,13.4776
999,13.6581
1005,13.6847
1009,13.6167
1015,13.6361
1022,13.6081
1026,13.5866
1034,13.6104
1042,13.5221
1046,13.5489
1050,13.8031
1056,13.6975
1062,13.5743
1066,13.5148
1072,13.6666
1078,13.569
1086,13.6686
1090,13.6058
1094,13.699
1102,14.0754
1108,14.5705
1112,15.1703
1119,18.0935
1125,22.4782
1131,31.1365
1135,50.3116
1142,93.9165
1146,96.2769
1154,99.5845
1162,136.081
1166,146.786
1170,140.514
1176,137.949
1181,132.195
1187,119.026
1195,121.744
1198,121.807
1204,108.894
1211,100.053
